waypoint_data
"[(0.3308979272842407,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.3308979272842407,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.2276971936225891,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.39797842502593994,0.8751083612442017,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.21735703945159912,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.21219700574874878,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.07803602516651154,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.3333333432674408,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.24833732843399048,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.1244763657450676,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.3333333432674408,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.18639682233333588,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.04191576689481735,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.2276971936225891,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.2276971936225891,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.3333333432674408,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.3333333432674408,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.08835610002279282,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.08835610002279282,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.24317729473114014,0.30114737153053284,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.16577674448490143,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.2741375267505646,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.11417636275291443,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.10901632905006409,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.10385629534721375,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.18125684559345245,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.18125684559345245,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.1760968267917633,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.010975619778037071,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.010975619778037071,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.02127561718225479,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.02127561718225479,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.06771595031023026,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.07805610448122025,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.08837617933750153,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.0,0.0),(0.0,0.0,0.0,1.0)],1"
"[(0.02645573392510414,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.02645573392510414,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.02645573392510414,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.10385629534721375,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.15543659031391144,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.14511650800704956,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.13995647430419922,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.06255591660737991,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.06255591660737991,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(-0.06255591660737991,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,1.0,0.0),(0.0,0.0,0.0,1.0)],0"
"[(0.0,0.3333333432674408,0.0),(0.0,0.0,0.0,1.0)],0"
